2013,4,214
��조사일,조사지역명,품목명,품목코드,규격,조사가격,전일조사가격
20130108,서울,호박,224,1,1500,1500
20130108,서울,호박,224,1,1580,1580
20130108,서울,토마토,225,1KG,6480,6480
20130108,서울,당근,232,1KG,5800,4580
20130108,서울,풋고추,242,100G,1490,1490
20130108,서울,깻잎,253,200G,4000,4000
20130108,서울,피망(청),255,100G,1000,1000
20130108,서울,땅콩,314,100G,2800,2800
20130108,서울,느타리버섯,315,100G,770,770
20130108,서울,팽이버섯,316,100G,310,310
20130108,서울,사과,411,10,13000,13000
20130108,서울,배,412,10,39330,39330
20130108,서울,감귤,415,10,2000,2000
20130108,서울,바나나,418,100G,280,280
20130108,서울,방울토마토,422,1KG,9800,9800
20130108,서울,돼지고기,514,100G,1480,1480
20130108,서울,닭고기,515,1KG,8980,8780
20130108,서울,계란,516,10,2070,2070
20130108,서울,우유,535,1L,2300,2300
20130108,서울,고등어,611,1,2800,2800
20130108,서울,물오징어,619,1,3280,3280
20130108,서울,쇠고기,512,100G,1980,1980
20130108,서울,쇠고기,512,100G,3980,3980
20130108,서울,쇠고기,512,100G,7980,7980
20130108,서울,물오징어,619,1,2480,2480
20130108,서울,건멸치,638,100G,3000,3000
20130108,서울,쇠고기,512,100G,1880,1580
20130108,서울,얼갈이배추,215,1.5KG,3120,3120
20130108,서울,얼갈이배추,215,1.5KG,3710,3710
20130108,서울,파,246,1KG,3540,3540
20130108,서울,파,246,1KG,11600,11600
20130108,서울,생강,247,1KG,8730,8730
20130108,서울,깻잎,253,200G,8250,8250
20130108,서울,피망(청),255,100G,1640,1640
20130108,서울,땅콩,314,100G,1960,1960
20130108,서울,팽이버섯,316,100G,392,392
20130108,서울,사과,411,10,20000,20000
20130108,서울,배,412,10,32000,32000
20130108,서울,호박,224,1,2280,1980
20130108,서울,토마토,225,1KG,6650,6650
20130108,서울,당근,232,1KG,5800,5800
20130108,서울,풋고추,242,100G,1430,1430
20130108,서울,풋고추,242,100G,1700,1700
20130108,서울,풋고추,242,100G,1560,1560
20130108,서울,붉은고추,243,100G,1700,1700
20130108,서울,마늘,244,1KG,6800,6800
20130108,서울,양파,245,1KG,1980,2370
20130108,서울,쌀,111,20KG,45800,45800
20130108,서울,찹쌀,112,1KG,5800,5800
20130108,서울,콩,141,1KG,13200,13200
20130108,서울,팥(적두),142,1KG,27800,27800
20130108,서울,고구마,151,1KG,4000,4000
20130108,서울,배추,211,1,2780,2780
20130108,서울,상추,214,100G,1170,1170
20130108,서울,상추,214,100G,970,970
20130108,서울,오이,223,10,9900,9900
20130108,서울,오이,223,10,12400,12400
20130108,서울,감귤,415,10,2980,2980
20130108,서울,단감,416,10,9160,9160
20130108,서울,바나나,418,100G,200,200
20130108,서울,방울토마토,422,1KG,11970,11970
20130108,서울,돼지고기,514,100G,1030,1030
20130108,서울,닭고기,515,1KG,8150,8150
20130108,서울,계란,516,10,1560,1560
20130108,서울,우유,535,1L,2300,2300
20130108,서울,쇠고기,512,100G,3500,3500
20130108,서울,쇠고기,512,100G,6800,6800
20130108,서울,건멸치,638,100G,2160,2160
20130108,서울,물오징어,619,1,2980,2980
20130108,서울,물오징어,619,1,2180,2180
20130108,서울,쇠고기,512,100G,1980,1980
20130108,서울,쇠고기,512,100G,1770,1580
20130108,서울,열무,233,1.5KG,8250,8250
20130108,서울,쌀,111,20KG,45800,45800
20130108,서울,찹쌀,112,1KG,4590,4590
20130108,서울,콩,141,1KG,9310,9310
20130108,서울,팥(적두),142,1KG,18750,18750
20130108,서울,사과,411,10,18240,18240
20130108,서울,배,412,10,39000,39000
20130108,서울,배,412,10,21000,18770
20130108,서울,감귤,415,10,2470,2470
20130108,서울,단감,416,10,7800,7800
20130108,서울,방울토마토,422,1KG,8450,9450
20130108,서울,돼지고기,514,100G,1290,1290
20130108,서울,닭고기,515,1KG,5940,5940
20130108,서울,계란,516,10,1290,1820
20130108,서울,파,246,1KG,3530,3530
20130108,서울,파,246,1KG,10320,10320
20130108,서울,생강,247,1KG,6800,6800
20130108,서울,미나리,252,1KG,6710,6710
20130108,서울,깻잎,253,200G,4750,4750
20130108,서울,피망(청),255,100G,1550,1490
20130108,서울,땅콩,314,100G,2180,2180
20130108,서울,느타리버섯,315,100G,1250,1250
20130108,서울,팽이버섯,316,100G,400,400
20130108,서울,고구마,151,1KG,4250,4250
20130108,서울,감자,152,1KG,4750,4100
20130108,서울,배추,211,1,3500,3500
20130108,서울,양배추,212,1,6550,6550
20130108,서울,상추,214,100G,1120,1120
20130108,서울,상추,214,100G,1120,1120
20130108,서울,오이,223,10,7000,7000
20130108,서울,오이,223,10,11200,11200
20130108,서울,호박,224,1,1980,1880
20130108,서울,토마토,225,1KG,3980,3980
20130108,서울,당근,232,1KG,6100,6100
20130108,서울,풋고추,242,100G,1450,1450
20130108,서울,풋고추,242,100G,1630,1630
20130108,서울,풋고추,242,100G,1780,1720
20130108,서울,붉은고추,243,100G,1630,1630
20130108,서울,마늘,244,1KG,8500,8500
20130108,서울,양파,245,1KG,1920,1920
20130108,서울,쇠고기,512,100G,5980,5980
20130108,서울,쇠고기,512,100G,6180,6180
20130108,서울,건멸치,638,100G,1690,1690
20130108,서울,우유,535,1L,2300,2300
20130108,서울,물오징어,619,1,2070,2070
20130108,서울,쇠고기,512,100G,2880,2880
20130108,서울,얼갈이배추,215,1.5KG,5290,3960
20130108,서울,열무,233,1.5KG,5980,5980
20130108,서울,오이,223,10,11950,11950
20130108,서울,호박,224,1,1990,1990
20130108,서울,토마토,225,1KG,6990,6990
20130108,서울,당근,232,1KG,6290,6290
20130108,서울,풋고추,242,100G,1760,1760
20130108,서울,풋고추,242,100G,1990,1990
20130108,서울,풋고추,242,100G,2150,2150
20130108,서울,붉은고추,243,100G,1850,1850
20130108,서울,양파,245,1KG,2520,2520
20130108,서울,쌀,111,20KG,48900,48900
20130108,서울,찹쌀,112,1KG,7900,7900
20130108,서울,콩,141,1KG,13750,13750
20130108,서울,팥(적두),142,1KG,24750,24750
20130108,서울,고구마,151,1KG,4990,4990
20130108,서울,감자,152,1KG,4290,4290
20130108,서울,배추,211,1,3490,0
20130108,서울,배추,211,1,3490,3490
20130108,서울,오이,223,10,11450,11450
20130108,서울,오이,223,10,14950,14950
20130108,서울,파,246,1KG,4150,4150
20130108,서울,생강,247,1KG,9900,9900
20130108,서울,깻잎,253,200G,4780,4780
20130108,서울,피망(청),255,100G,1490,1490
20130108,서울,땅콩,314,100G,880,880
20130108,서울,팽이버섯,316,100G,350,350
20130108,서울,사과,411,10,17660,17660
20130108,서울,배,412,10,32250,32250
20130108,서울,포도,414,1KG,9110,9110
20130108,서울,감귤,415,10,2630,2630
20130108,서울,바나나,418,100G,150,150
20130108,서울,방울토마토,422,1KG,11980,11980
20130108,서울,돼지고기,514,100G,1590,1590
20130108,서울,닭고기,515,1KG,6290,6290
20130108,서울,계란,516,10,1930,1930
20130108,서울,우유,535,1L,2350,2350
20130108,서울,쇠고기,512,100G,1590,1590
20130108,서울,쇠고기,512,100G,3100,3100
20130108,서울,건멸치,638,100G,3830,3830
20130108,서울,물오징어,619,1,2790,2790
20130108,서울,물오징어,619,1,1990,1990
20130108,서울,쇠고기,512,100G,1590,1590
20130108,서울,얼갈이배추,215,1.5KG,5480,5480
20130109,서울서부,열무,233,1.5KG,2500,2500
20130109,서울서부,배,412,10,40000,40000
20130109,서울서부,배,412,10,30000,30000
20130109,서울서부,감귤,415,10,2500,2500
20130109,서울서부,감귤,415,10,2000,2000
20130109,서울서부,단감,416,10,10000,10000
20130109,서울서부,단감,416,10,8000,8000
20130109,서울서부,바나나,418,100G,180,180
20130109,서울서부,바나나,418,100G,150,150
20130109,서울서부,물오징어,619,1,2000,2000
20130109,서울서부,참깨,312,500G,3210,3210
20130109,서울서부,땅콩,314,100G,1460,1460
20130109,서울서부,땅콩,314,100G,560,560
20130109,서울서부,느타리버섯,315,100G,800,800
20130109,서울서부,느타리버섯,315,100G,700,700
20130109,서울서부,팽이버섯,316,100G,330,330
20130109,서울서부,팽이버섯,316,100G,230,230
20130109,서울서부,사과,411,10,30000,30000
20130109,서울서부,사과,411,10,25000,25000
20130109,서울서부,마늘,244,1KG,6000,6000
20130109,서울서부,양파,245,1KG,1800,1800
20130109,서울서부,양파,245,1KG,1500,1500
20130109,서울서부,파,246,1KG,2500,3000
20130109,서울서부,파,246,1KG,2000,2500
20130109,서울서부,파,246,1KG,6000,7000
20130109,서울서부,파,246,1KG,5000,6000
20130109,서울서부,생강,247,1KG,6000,6000
20130109,서울서부,생강,247,1KG,5500,5500
20130109,서울서부,토마토,225,1KG,6660,6660
20130109,서울서부,토마토,225,1KG,5660,5660
20130109,서울서부,당근,232,1KG,5000,4000
20130109,서울서부,당근,232,1KG,4500,3500
20130109,서울서부,건고추,241,600G,14000,14000
20130109,서울서부,건고추,241,600G,13000,13000
20130109,서울서부,건고추,241,600G,18000,18000
20130109,서울서부,건고추,241,600G,16000,16000
20130109,서울서부,풋고추,242,100G,1000,1000
20130109,서울서부,양배추,212,1,5000,5000
20130109,서울서부,시금치,213,1KG,6000,6000
20130109,서울서부,시금치,213,1KG,5000,5000
20130109,서울서부,상추,214,100G,1080,1080
20130109,서울서부,상추,214,100G,830,830
20130109,서울서부,상추,214,100G,1000,1000
20130109,서울서부,상추,214,100G,750,750
20130109,서울서부,수박,221,1,20000,20000
20130109,서울서부,수박,221,1,17000,17000
20130109,서울서부,쌀,111,20KG,45000,45000
20130109,서울서부,찹쌀,112,1KG,3060,3060
20130109,서울서부,콩,141,1KG,7000,7000
20130109,서울서부,콩,141,1KG,6160,6160
20130109,서울서부,팥(적두),142,1KG,13100,13100
20130109,서울서부,팥(적두),142,1KG,11600,11600
20130109,서울서부,녹두,143,1KG,16000,16000
20130109,서울서부,녹두,143,1KG,15000,15000
20130109,서울서부,고구마,151,1KG,4000,4000
20130109,서울서부,고구마,151,1KG,3000,3000
20130109,서울서부,감자,152,1KG,2500,2500
20130109,서울서부,감자,152,1KG,2000,0
20130109,서울서부,배추,211,1,5000,5000
20130109,서울서부,배추,211,1,4500,4500
20130109,서울서부,양배추,212,1,6000,6000
20130109,서울서부,오이,223,10,6600,6600
20130109,서울서부,오이,223,10,6000,6000
20130109,서울서부,오이,223,10,8000,8000
20130109,서울서부,오이,223,10,6000,6000
20130109,서울서부,호박,224,1,2000,2000
20130109,서울서부,호박,224,1,1800,1800
20130109,서울서부,호박,224,1,1500,1500
20130109,서울서부,호박,224,1,1300,1300
20130109,서울서부,풋고추,242,100G,870,870
20130109,서울서부,풋고추,242,100G,1250,1000
20130109,서울서부,풋고추,242,100G,1000,750
20130109,서울서부,풋고추,242,100G,1250,1250
20130109,서울서부,풋고추,242,100G,1120,1000
20130109,서울서부,붉은고추,243,100G,1000,1000
20130109,서울서부,붉은고추,243,100G,870,750
20130109,서울서부,마늘,244,1KG,7000,7000
20130109,서울서부,미나리,252,1KG,4000,4000
20130109,서울서부,미나리,252,1KG,3500,3500
20130109,서울서부,깻잎,253,200G,5000,5000
20130109,서울서부,깻잎,253,200G,4000,4000
20130109,서울서부,피망(청),255,100G,1000,800
20130109,서울서부,피망(청),255,100G,800,700
20130109,서울서부,참깨,312,500G,11300,11300
20130109,서울서부,참깨,312,500G,10300,10300
20130109,서울서부,건멸치,638,100G,1500,1500
20130109,서울서부,쇠고기,512,100G,3900,3900
20130109,서울서부,쇠고기,512,100G,5660,5660
20130109,서울서부,쇠고기,512,100G,4000,4000
20130109,서울서부,쇠고기,512,100G,2330,2330
20130109,서울서부,쇠고기,512,100G,1830,1830
20130109,서울서부,쇠고기,512,100G,1630,1630
20130109,서울서부,쇠고기,512,100G,2300,2300
20130109,서울서부,방울토마토,422,1KG,7000,7000
20130109,서울서부,방울토마토,422,1KG,6000,6000
20130109,서울서부,돼지고기,514,100G,1440,1440
20130109,서울서부,닭고기,515,1KG,3500,3500
20130109,서울서부,계란,516,10,1460,1460
20130109,서울서부,우유,535,1L,2400,2400
20130109,서울서부,고등어,611,1,2000,2000
20130109,서울서부,명태,615,1,2000,2000
20130109,서울서부,물오징어,619,1,2500,2500
20130109,서울서부,얼갈이배추,215,1.5KG,2500,2500
20130109,서울서부,쇠고기,512,100G,1100,1100
20130109,서울서부,쇠고기,512,100G,1240,1240
20130109,서울서부,쇠고기,512,100G,1500,1500
20130109,서울서부,쇠고기,512,100G,1330,1330
20130109,서울서부,얼갈이배추,215,1.5KG,2000,2000
20130109,서울서부,열무,233,1.5KG,3000,3000
20130109,서울서부,쇠고기,512,100G,1300,1300
20130109,서울서부,마늘,244,1KG,7000,7000
20130109,서울서부,마늘,244,1KG,6000,6000
20130109,서울서부,양파,245,1KG,1700,1700
20130109,서울서부,양파,245,1KG,1600,1600
20130109,서울서부,파,246,1KG,3000,3000
20130109,서울서부,파,246,1KG,2700,2700
20130109,서울서부,파,246,1KG,7500,7500
20130109,서울서부,파,246,1KG,6500,6500
20130109,서울서부,생강,247,1KG,6000,6000
20130109,서울서부,호박,224,1,1000,1300
20130109,서울서부,토마토,225,1KG,5000,5000
20130109,서울서부,토마토,225,1KG,4500,4500
20130109,서울서부,당근,232,1KG,5500,5500
20130109,서울서부,당근,232,1KG,5000,5000
20130109,서울서부,건고추,241,600G,12000,12000
20130109,서울서부,건고추,241,600G,11000,11000
20130109,서울서부,건고추,241,600G,18000,18000
20130109,서울서부,건고추,241,600G,17000,17000
20130109,서울서부,쌀,111,20KG,46000,46000
20130109,서울서부,찹쌀,112,1KG,4000,4000
20130109,서울서부,콩,141,1KG,8000,8000
20130109,서울서부,콩,141,1KG,7500,7500
20130109,서울서부,팥(적두),142,1KG,13000,13000
20130109,서울서부,팥(적두),142,1KG,12000,12000
20130109,서울서부,녹두,143,1KG,17000,17000
20130109,서울서부,녹두,143,1KG,15000,15000
20130109,서울서부,고구마,151,1KG,5000,5000
20130109,서울서부,고구마,151,1KG,4500,4500
20130109,서울서부,감자,152,1KG,2500,2500
20130109,서울서부,감자,152,1KG,2000,2000
20130109,서울서부,배추,211,1,4500,4500
20130109,서울서부,배추,211,1,4000,4000
20130109,서울서부,양배추,212,1,5000,5500
20130109,서울서부,양배추,212,1,4000,4500
20130109,서울서부,시금치,213,1KG,6000,6000
20130109,서울서부,시금치,213,1KG,5500,5500
20130109,서울서부,상추,214,100G,1200,1200
20130109,서울서부,상추,214,100G,1000,1000
20130109,서울서부,상추,214,100G,1000,1000
20130109,서울서부,상추,214,100G,800,800
20130109,서울서부,수박,221,1,18000,18000
20130109,서울서부,수박,221,1,15000,15000
20130109,서울서부,오이,223,10,7000,7000
20130109,서울서부,오이,223,10,6000,6000
20130109,서울서부,오이,223,10,9000,9000
20130109,서울서부,오이,223,10,8000,8000
20130109,서울서부,호박,224,1,2000,2000
20130109,서울서부,호박,224,1,1700,1700
20130109,서울서부,호박,224,1,1300,1600
20130109,서울서부,풋고추,242,100G,1300,1200
20130109,서울서부,풋고추,242,100G,1200,1100
20130109,서울서부,풋고추,242,100G,1300,1200
20130109,서울서부,풋고추,242,100G,1100,1000
20130109,서울서부,풋고추,242,100G,1500,1500
20130109,서울서부,풋고추,242,100G,1300,1300
20130109,서울서부,붉은고추,243,100G,1500,1500
20130109,서울서부,붉은고추,243,100G,1300,1300
20130109,서울서부,생강,247,1KG,5500,5500
20130109,서울서부,미나리,252,1KG,4000,4000
20130109,서울서부,미나리,252,1KG,3500,3500
20130109,서울서부,깻잎,253,200G,4000,4500
20130109,서울서부,깻잎,253,200G,3500,4000
20130109,서울서부,피망(청),255,100G,1300,1300
20130109,서울서부,피망(청),255,100G,1200,1200
20130109,서울서부,바나나,418,100G,170,160
20130109,서울서부,바나나,418,100G,160,150
20130109,서울서부,방울토마토,422,1KG,9000,9000
20130109,서울서부,방울토마토,422,1KG,8000,8000
20130109,서울서부,돼지고기,514,100G,1600,1600
20130109,서울서부,닭고기,515,1KG,4000,4000
20130109,서울서부,계란,516,10,1400,1400
20130109,서울서부,우유,535,1L,2400,2400
20130109,서울서부,고등어,611,1,2000,2000
20130109,서울서부,사과,411,10,20000,20000
20130109,서울서부,사과,411,10,15000,15000
20130109,서울서부,배,412,10,30000,30000
20130109,서울서부,배,412,10,25000,25000
20130109,서울서부,포도,414,1KG,7500,7500
20130109,서울서부,감귤,415,10,2000,2000
20130109,서울서부,감귤,415,10,1900,1900
20130109,서울서부,단감,416,10,10000,10000
20130109,서울서부,단감,416,10,8000,8000
20130109,서울서부,참깨,312,500G,14000,14000
20130109,서울서부,참깨,312,500G,12000,12000
20130109,서울서부,참깨,312,500G,3500,3500
20130109,서울서부,땅콩,314,100G,1500,1500
20130109,서울서부,땅콩,314,100G,600,600
20130109,서울서부,느타리버섯,315,100G,1000,1000
20130109,서울서부,느타리버섯,315,100G,900,900
20130109,서울서부,팽이버섯,316,100G,300,300
20130109,서울서부,팽이버섯,316,100G,270,270
20130109,서울서부,고등어,611,1,1700,1700
20130109,서울서부,명태,615,1,2000,2000
20130109,서울서부,물오징어,619,1,2000,2000
20130109,서울서부,물오징어,619,1,2000,2000
20130109,서울서부,건멸치,638,100G,1700,1700
20130109,서울서부,쇠고기,512,100G,3400,3400
20130109,서울서부,쇠고기,512,100G,2400,2400
20130109,서울서부,쇠고기,512,100G,5000,5000
20130109,서울서부,쇠고기,512,100G,1700,1700
20130109,서울서부,쇠고기,512,100G,1500,1500
20130109,서울서부,쇠고기,512,100G,2400,2400
20130109,서울서부,쇠고기,512,100G,3500,3500
20130109,서울서부,쇠고기,512,100G,3300,3300
20130109,서울서부,쇠고기,512,100G,1300,1300
20130109,서울서부,쇠고기,512,100G,1100,1100
20130109,서울,열무,233,1.5KG,4770,4770
20130109,서울,건멸치,638,100G,2700,2700
20130109,서울,우유,535,1L,2300,2300
20130109,서울,닭고기,515,1KG,7520,7520
20130109,서울,쌀,111,20KG,46800,46800
20130109,서울,찹쌀,112,1KG,6900,6900
20130109,서울,콩,141,1KG,10600,10600
20130109,서울,팥(적두),142,1KG,29600,29600
20130109,서울,고구마,151,1KG,3000,3000
20130109,서울,감자,152,1KG,6500,6500
20130109,서울,배추,211,1,3500,0
20130109,서울,배추,211,1,2400,2400
20130109,서울,양배추,212,1,4900,4900
20130109,서울,상추,214,100G,1560,1560
20130109,서울,상추,214,100G,1300,1300
20130109,서울,오이,223,10,14000,14000
20130109,서울,오이,223,10,16000,16000
20130109,서울,사과,411,10,19750,19750
20130109,서울,배,412,10,44000,44000
20130109,서울,배,412,10,32660,32660
20130109,서울,포도,414,1KG,9200,9200
20130109,서울,감귤,415,10,2530,2530
20130109,서울,단감,416,10,9600,9600
20130109,서울,바나나,418,100G,160,160
20130109,서울,방울토마토,422,1KG,9000,9000
20130109,서울,돼지고기,514,100G,1650,1650
20130109,서울,호박,224,1,2500,2500
20130109,서울,호박,224,1,2100,2100
20130109,서울,토마토,225,1KG,5660,5660
20130109,서울,당근,232,1KG,8500,8500
20130109,서울,풋고추,242,100G,2150,2150
20130109,서울,풋고추,242,100G,2000,2000
20130109,서울,풋고추,242,100G,2300,2300
20130109,서울,붉은고추,243,100G,2300,2300
20130109,서울,마늘,244,1KG,6800,6800
20130109,서울,양파,245,1KG,2530,2530
20130109,서울,파,246,1KG,3250,3250
20130109,서울,생강,247,1KG,13200,13200
20130109,서울,미나리,252,1KG,12500,12500
20130109,서울,깻잎,253,200G,5800,5800
20130109,서울,피망(청),255,100G,2140,2140
20130109,서울,땅콩,314,100G,2500,2500
20130109,서울,팽이버섯,316,100G,350,350
20130109,서울,계란,516,10,1530,1530
20130109,서울,물오징어,619,1,1600,1600
20130109,서울,쇠고기,512,100G,7900,7900
20130109,서울,쇠고기,512,100G,2200,2200
20130109,서울,쇠고기,512,100G,2200,2200
20130109,서울,쇠고기,512,100G,3500,3500
20130109,서울,얼갈이배추,215,1.5KG,3130,3130
20130109,서울,열무,233,1.5KG,7190,7190
20130109,서울,풋고추,242,100G,1490,1490
20130109,서울,풋고추,242,100G,1650,1650
20130109,서울,풋고추,242,100G,1490,1490
20130109,서울,붉은고추,243,100G,1000,1000
20130109,서울,마늘,244,1KG,6760,6760
20130109,서울,양파,245,1KG,2000,2000
20130109,서울,파,246,1KG,4270,4700
20130109,서울,파,246,1KG,13630,13630
20130109,서울,감귤,415,10,2000,2000
20130109,서울,시금치,213,1KG,9000,9000
20130109,서울,상추,214,100G,1320,1320
20130109,서울,상추,214,100G,1320,1320
20130109,서울,오이,223,10,7900,7900
20130109,서울,오이,223,10,12770,12770
20130109,서울,호박,224,1,1500,1500
20130109,서울,호박,224,1,1580,1580
20130109,서울,토마토,225,1KG,6480,6480
20130109,서울,당근,232,1KG,5800,5800
20130109,서울,쌀,111,20KG,45800,45800
20130109,서울,찹쌀,112,1KG,4590,4590
20130109,서울,콩,141,1KG,13160,13160
20130109,서울,팥(적두),142,1KG,27600,27600
20130109,서울,고구마,151,1KG,4500,4500
20130109,서울,배추,211,1,2780,2780
20130109,서울,양배추,212,1,3500,3500
20130109,서울,바나나,418,100G,280,280
20130109,서울,방울토마토,422,1KG,9800,9800
20130109,서울,돼지고기,514,100G,1480,1480
20130109,서울,닭고기,515,1KG,8980,8980
20130109,서울,계란,516,10,2070,2070
20130109,서울,우유,535,1L,2300,2300
20130109,서울,고등어,611,1,2800,2800
20130109,서울,물오징어,619,1,3280,3280
20130109,서울,생강,247,1KG,9800,9800
20130109,서울,미나리,252,1KG,8380,8380
20130109,서울,깻잎,253,200G,4000,4000
20130109,서울,피망(청),255,100G,1000,1000
20130109,서울,땅콩,314,100G,2800,2800
20130109,서울,느타리버섯,315,100G,770,770
20130109,서울,팽이버섯,316,100G,310,310
20130109,서울,사과,411,10,13000,13000
20130109,서울,배,412,10,39330,39330
20130109,서울,쇠고기,512,100G,1980,1980
20130109,서울,쇠고기,512,100G,3980,3980
20130109,서울,쇠고기,512,100G,7980,7980
20130109,서울,물오징어,619,1,2480,2480
20130109,서울,건멸치,638,100G,3000,3000
20130109,서울,쇠고기,512,100G,1880,1880
20130109,서울,얼갈이배추,215,1.5KG,3120,3120
20130109,서울,얼갈이배추,215,1.5KG,3710,3710
20130109,서울,파,246,1KG,3540,3540
20130109,서울,파,246,1KG,11600,11600
20130109,서울,생강,247,1KG,8730,8730
20130109,서울,깻잎,253,200G,8250,8250
20130109,서울,피망(청),255,100G,1640,1640
20130109,서울,땅콩,314,100G,1960,1960
20130109,서울,팽이버섯,316,100G,392,392
20130109,서울,사과,411,10,20000,20000
20130109,서울,배,412,10,32000,32000
20130109,서울,호박,224,1,2280,2280
20130109,서울,토마토,225,1KG,6650,6650
20130109,서울,당근,232,1KG,5800,5800
20130109,서울,풋고추,242,100G,1430,1430
20130109,서울,풋고추,242,100G,1700,1700
20130109,서울,풋고추,242,100G,1560,1560
20130109,서울,붉은고추,243,100G,1700,1700
20130109,서울,마늘,244,1KG,6800,6800
20130109,서울,양파,245,1KG,1980,1980
20130109,서울,쌀,111,20KG,45800,45800
20130109,서울,찹쌀,112,1KG,5800,5800
20130109,서울,콩,141,1KG,13200,13200
20130109,서울,팥(적두),142,1KG,27800,27800
20130109,서울,고구마,151,1KG,4000,4000
20130109,서울,배추,211,1,2780,2780
20130109,서울,상추,214,100G,1170,1170
20130109,서울,상추,214,100G,970,970
20130109,서울,오이,223,10,9900,9900
20130109,서울,오이,223,10,12400,12400
20130109,서울,감귤,415,10,2980,2980
20130109,서울,단감,416,10,9160,9160
20130109,서울,바나나,418,100G,200,200
20130109,서울,방울토마토,422,1KG,11970,11970
20130109,서울,돼지고기,514,100G,1030,1030
20130109,서울,닭고기,515,1KG,8150,8150
20130109,서울,계란,516,10,1560,1560
20130109,서울,우유,535,1L,2300,2300
20130109,서울,쇠고기,512,100G,3500,3500
20130109,서울,쇠고기,512,100G,6800,6800
20130109,서울,건멸치,638,100G,2160,2160
20130109,서울,물오징어,619,1,2980,2980
20130109,서울,물오징어,619,1,2180,2180
20130109,서울,쇠고기,512,100G,1980,1980
20130109,서울,쇠고기,512,100G,1770,1770
20130109,서울,열무,233,1.5KG,8250,8250
20130109,서울,사과,411,10,18240,18240
20130109,서울,배,412,10,39000,39000
20130109,서울,배,412,10,21000,21000
20130109,서울,감귤,415,10,2470,2470
20130109,서울,단감,416,10,7800,7800
20130109,서울,방울토마토,422,1KG,8450,8450
20130109,서울,돼지고기,514,100G,1290,1290
20130109,서울,닭고기,515,1KG,5940,5940
20130109,서울,계란,516,10,1290,1290
20130109,서울,파,246,1KG,3380,3530
20130109,서울,파,246,1KG,8850,10320
20130109,서울,생강,247,1KG,6800,6800
20130109,서울,미나리,252,1KG,6710,6710
20130109,서울,깻잎,253,200G,4750,4750
20130109,서울,피망(청),255,100G,1590,1550
20130109,서울,땅콩,314,100G,2180,2180
20130109,서울,느타리버섯,315,100G,1250,1250
20130109,서울,팽이버섯,316,100G,400,400
20130109,서울,고구마,151,1KG,4250,4250
20130109,서울,감자,152,1KG,4750,4750
20130109,서울,배추,211,1,3660,3500
20130109,서울,양배추,212,1,5680,6550
20130109,서울,상추,214,100G,1120,1120
20130109,서울,상추,214,100G,1120,1120
20130109,서울,오이,223,10,7000,7000
20130109,서울,오이,223,10,11200,11200
20130109,서울,호박,224,1,1880,1980
20130109,서울,쌀,111,20KG,45800,45800
20130109,서울,찹쌀,112,1KG,4590,4590
20130109,서울,콩,141,1KG,9310,9310
20130109,서울,팥(적두),142,1KG,18750,18750
20130109,서울,토마토,225,1KG,3980,3980
20130109,서울,당근,232,1KG,6100,6100
20130109,서울,풋고추,242,100G,1450,1450
20130109,서울,풋고추,242,100G,1630,1630
20130109,서울,풋고추,242,100G,1850,1780
20130109,서울,붉은고추,243,100G,1520,1630
20130109,서울,마늘,244,1KG,8500,8500
20130109,서울,양파,245,1KG,1920,1920
20130109,서울,쇠고기,512,100G,5980,5980
20130109,서울,쇠고기,512,100G,6180,6180
20130109,서울,건멸치,638,100G,1690,1690
20130109,서울,우유,535,1L,2300,2300
20130109,서울,물오징어,619,1,1870,2070
20130109,서울,쇠고기,512,100G,2880,2880
20130109,서울,얼갈이배추,215,1.5KG,4200,5290
20130109,서울,열무,233,1.5KG,5980,5980
20130109,서울,배,412,10,32250,32250
20130109,서울,포도,414,1KG,9110,9110
20130109,서울,감귤,415,10,2630,2630
20130109,서울,바나나,418,100G,200,150
20130109,서울,방울토마토,422,1KG,10580,11980
20130109,서울,돼지고기,514,100G,1590,1590
20130109,서울,닭고기,515,1KG,6990,6290
20130109,서울,계란,516,10,1260,1930
20130109,서울,우유,535,1L,2350,2350
20130109,서울,오이,223,10,14950,14950
20130109,서울,오이,223,10,11950,11950
20130109,서울,호박,224,1,1990,1990
20130109,서울,토마토,225,1KG,6590,6990
20130109,서울,당근,232,1KG,5990,6290
20130109,서울,풋고추,242,100G,1760,1760
20130109,서울,풋고추,242,100G,1990,1990
20130109,서울,풋고추,242,100G,2150,2150
20130109,서울,붉은고추,243,100G,1850,1850
20130109,서울,쌀,111,20KG,48900,48900
20130109,서울,찹쌀,112,1KG,7900,7900
20130109,서울,콩,141,1KG,13750,13750
20130109,서울,팥(적두),142,1KG,24750,24750
20130109,서울,고구마,151,1KG,4990,4990
20130109,서울,감자,152,1KG,4290,4290
20130109,서울,배추,211,1,3490,3490
20130109,서울,오이,223,10,11450,11450
20130109,서울,양파,245,1KG,2520,2520
20130109,서울,파,246,1KG,4150,4150
20130109,서울,생강,247,1KG,9900,9900
20130109,서울,깻잎,253,200G,5180,4780
20130109,서울,피망(청),255,100G,1490,1490
20130109,서울,땅콩,314,100G,880,880
20130109,서울,팽이버섯,316,100G,350,350
20130109,서울,사과,411,10,17660,17660
20130109,서울,쇠고기,512,100G,1590,1590
20130109,서울,쇠고기,512,100G,3100,3100
20130109,서울,건멸치,638,100G,3830,3830
